City,Code1,Code2
Gimont,FR,GIM
Gincla,FR,GA9
Gionges,FR,GMN
Gircourt-lès-Viéville,FR,KLE
Girmont,FR,ZDI
Girolles,FR,GE7
Giromagny,FR,GMG
Gironcourt-sur-Vraine,FR,WVF
Gironde-sur-Dropt,FR,GIR
Gironville-sous-les-Côtes,FR,GVU
Gironville-sur-Essonne,FR,GSZ
Giroussens,FR,IIS
Gisors,FR,GSR
Givardon,FR,GXV
Givenchy-lès-la-Bassée,FR,GB3
Giverny,FR,GIK
Givet,FR,GIV
Givors,FR,GIS
Givrand,FR,GVD
Givry,FR,GVB
Givry-en-Argonne,FR,GED
Gizy,FR,GZY
Glaine-Montaigut,FR,DGM
Glaire-et-Villette,FR,G8V
Gland,FR,GDD
Glandon,FR,GXD
Glanon,FR,GL4
Gleizé,FR,RGZ
Glénay,FR,GWY
Glénic,FR,GJL
Glère,FR,GLJ
Glisy,FR,GLI
Glomel,FR,GQM
Glos,FR,GLS
Glos-la-Ferrière,FR,GFI
Glos-sur-Risle,FR,GRF
Glun,FR,GHN
Glux-en-Glenne,FR,G58
Goderville,FR,GDL
Godewaersvelde,FR,GWE
Goetzenbruck,FR,GCK
Golbey,FR,GOL
Golfe-Juan,FR,GJU
Gometz-la-Ville,FR,5LK
Gomiécourt,FR,GC4
Gommegnies,FR,NNS
Gommerville,FR,GMV
Gomméville,FR,GOE
Goncelin,FR,GCI
Gondecourt,FR,GCT
Gondeville,FR,GOI
Gond-Pontouvre,FR,GOP
Gondrecourt-le-Château,FR,GLC
Gondreville,FR,DVK
Gondreville,FR,GOV
Gondrexange,FR,GXA
Gondrin,FR,GND
Gonesse,FR,ONE
Gonfaron,FR,GFN
Gonfreville-Caillot,FR,GLU
Gonfreville-l'Orcher,FR,GLO
Gonnehem,FR,GOH
Gonneville,FR,GOZ
Gonneville-la-Mallet,FR,GLQ
Gonneville-sur-Honfleur,FR,GRH
Gonneville-sur-Scie,FR,M76
Gonsans,FR,5GS
Gontaud,FR,T8D
Gonzeville,FR,GZ7
Gorbio,FR,GBZ
Gorcy,FR,GOR
Gordes,FR,GSX
Gorenflos,FR,R3G
Gorges,FR,GOG
Gornac,FR,RNC
Gorrevod,FR,GDK
Gorron,FR,ZDJ
Gosselming,FR,GSI
Gotein-Libarrenx,FR,GXT
Gouaix,FR,GAX
Goudelin,FR,GO3
Gouesnou,FR,GXU
Gouézec,FR,GZQ
Goujounac,FR,XJO
Goult,FR,XVA
Goupillières,FR,GPL
Gourdon,FR,GDO
Gourin,FR,GOU
Gourlizon,FR,F99
Gournay-en-Bray,FR,GOY
Gournay-Loizé,FR,G3U
Gournay-sur-Aronde,FR,U5Y
Gournay-sur-Marne,FR,XSU
Gours,FR,YVZ
Gourvillette,FR,ZYR
Goussaincourt,FR,GCU
Goussainville,FR,GSV
Goutrens,FR,XYA
Gouttières,FR,2GT
Gouvernes,FR,GO2
Gouvieux,FR,GOX
Gouville sur Mer,FR,F2N
Gouvix,FR,GVX
Goux-les-Usiers,FR,UXU
Gouy,FR,GYQ
Gouy-Saint-André,FR,GYD
Gouzeaucourt,FR,GZC
Gouzon,FR,GZN
Goven,FR,ZDH
Goxwiller,FR,XGX
Goyave,FR,G6E
Grabels,FR,XEL
Grâces,FR,GQC
Gradignan,FR,GRG
Graffigny-Chemin,FR,GFC
Graimbouville,FR,E76
Graincourt-lès-Havrincourt,FR,GHK
Grainville-Langannerie,FR,G85
Gramat,FR,GMA
Grambois,FR,XSI
Grancey-sur-Ource,FR,ZZO
Grand-Auverné,FR,AJV
Grand-Champ,FR,GCM
Grandchamps-des-Fontaines,FR,GFS
Grand'Combe-Châteleu,FR,GC3
Grand-Couronne,FR,GRC
Grandcourt,FR,GD4
Grande-Synthe,FR,GDS
Grandfontaine,FR,D5F
Grand-Fougeray,FR,GFU
Grandfresnoy,FR,GT5
Grandouet,FR,GXX
Grandpré,FR,GP2
Grandpuits-Bailly-Carrois,FR,GBC
Grand-Rozoy,FR,GDR
Grandvillars,FR,GDV
Grandvilliers,FR,GLL
Grane,FR,3GR
Grangermont,FR,HOO
Granges,FR,GG3
Granges-la-Ville,FR,TS3
Granges-les-Beaumont,FR,GBM
Granges-sur-Vologne,FR,ZEO
Grans,FR,GHS
Granville,FR,GFR
Gras,FR,4GR
Grasse,FR,GRS
Grateloup,FR,GP8
Gratentour,FR,HG7
Graulhet,FR,GLH
Grauves,FR,GVV
Gravelines,FR,GRV
Gravelotte,FR,GZT
Graveson,FR,GAV
Graves-Saint-Amant,FR,QGV
Gravette,FR,GV6
Gravigny,FR,GVY
Gray,FR,GRY
Grayan-et-l'Hôpital,FR,G9Y
Grazac,FR,GR9
Gréasque,FR,GR7
Grenade,FR,GRK
Grenade-sur-l'Adour,FR,GDU
Grenay,FR,GXR
Grenay,FR,GEA
Grendelbruch,FR,GHC
Grenoble,FR,GNB
Grentheville,FR,GVI
Grentzingen,FR,GZI
Gréoux-les-Bains,FR,GXB
Grésy-sur-Aix,FR,GSA
Gretz-Armainvilliers,FR,GRA
Greux,FR,GRX
Gréville-Hague,FR,GHG
Grézels,FR,QQZ
Grez-en-Bouère,FR,GZB
Grèzes,FR,GZS
Grézieu-la-Varenne,FR,GZR
Grézillac,FR,GZL
Grézillé,FR,ZTM
Grézolles,FR,C4G
Grez-sur-Loing,FR,GLN
Grièges,FR,GGE
Gries,FR,GQS
Griesbach,FR,GG9
Griesbach-au-Val,FR,GHL
Grignan,FR,DDZ
Grignols,FR,GDG
Grigny,FR,WGB
Grigny,FR,GIY
Grigny,FR,GNY
Grillon,FR,GRN
Grilly,FR,GY8
Grimaud,FR,GRI
Gripport,FR,GPR
Gript,FR,GR2
Griselles,FR,GS9
Grisolles,FR,GSL
Grisy,FR,GWC
Grisy-Suisnes,FR,GRU
Grivesnes,FR,GIX
Grivillers,FR,GVE
Grivy-Loisy,FR,GRL
Groffliers,FR,FFR
Groissiat,FR,GRT
Groisy,FR,GOS
Groix,FR,G2X
Gron,FR,GRO
Grosbliederstroff,FR,GBF
Groslay,FR,GL3
Groslée,FR,WGD
Grospierres,FR,WGF
Grosrouvres,FR,GWU
Grosseto-Prugna,FR,GPP
Grossouvre,FR,GVQ
Grossuvre,FR,GOO
Grostenquin,FR,GQN
Grosville,FR,5GR
Gruchet-le-Valasse,FR,GLV
Grues,FR,GUX
Gruey-lès-Surance,FR,GS7
Gruissan,FR,WGE
Grusse,FR,G9S
Guainville,FR,GU2
Guarbecque,FR,GBQ
Gudmont,FR,GDT
Gudmont-Villiers,FR,GTV
Gueberschwihr,FR,GEW
Guebwiller,FR,GWB
Gué-d'Hossus,FR,GO9
Guégon,FR,GGK
Gueltas,FR,ET5
Guémené-Penfao,FR,GMP
Guénange,FR,GUA
Guengat,FR,GN2
Guénin,FR,ZAE
Guenrouet,FR,GXE
Guer,FR,GQR
Guérande,FR,GOA
Guéreins,FR,GRJ
Guéret,FR,GUE
Guérigny,FR,GUY
Guerlesquin,FR,GUQ
Guerstling,FR,GUV
Guerville,FR,UVI
Gueschart,FR,GSK
Guesnain,FR,GUN
Gueugnon,FR,GUG
Gueux,FR,UEU
Guewenheim,FR,GE9
Gueyze,FR,GYZ
Guibeville,FR,GBV
Guichainville,FR,GCV
Guichen,FR,GCH
Guidel,FR,GUD
Guignen,FR,GU8
Guignés,FR,GL7
Guignicourt,FR,GNU
Guilberville,FR,GBL
Guilers,FR,G2R
Guilherand-Granges,FR,GGS
Guillac,FR,GIL
Guillaucourt,FR,GUL
Guillemont,FR,GMT
Guillerval,FR,GQX
Guillestre,FR,GUT
Guillotière/Lyon,FR,GRE
Guilly,FR,ZBN
Guilvinec,FR,GVC
Guimaëc,FR,UIM
Guimerville,FR,GUM
Guinecourt,FR,G8C
Guînes,FR,UNS
Guingamp,FR,GUI
Guipavas,FR,GPV
Guipry,FR,GPY
Guiscard,FR,GCD
Guiscriff,FR,GSF
Guise,FR,GUS
Guîtres,FR,GQU
Gujan-Mestras,FR,GMS
Gulzin,FR,GZ5
Gumbrechtshoffen,FR,XGU
Gundershoffen,FR,FFE
Gunsbach,FR,GSH
Gunstett,FR,G2S
Guny,FR,G6Y
Gurmençon,FR,GR8
Gurunhuel,FR,U7Y
Guyancourt,FR,GUC
Guzargues,FR,GZU
Gyé-sur-Seine,FR,G5S
Gy-les-Nonains,FR,3VR
Habère-Poche,FR,HPC
Habsheim,FR,HAH
Hadol,FR,HD9
Haegen,FR,HA2
Hagenthal-le-Bas,FR,HLB
Hagetaubin,FR,HTB
Hagetmau,FR,HTU
Hagondange,FR,HAE
Haguenau,FR,HAG
Haillicourt,FR,HLU
Haimps,FR,H7S
Haironville,FR,HAI
Haisnes,FR,HS2
Hallencourt,FR,HCR
Hallennes-lez-Haubourdin,FR,HHB
Halluin,FR,HAL
Ham,FR,HAM
Hambach,FR,HBH
Hames-Boucres,FR,HME
Ham-les-Moines,FR,HMQ
Ham-sous-Varsberg,FR,HM8
Hanches,FR,HA6
Handschuheim,FR,HDU
Hangenbieten,FR,HGB
Hangest-sur-Somme,FR,HNR
Han-sur-Meuse,FR,HNE
Han-sur-Nied,FR,HND
Hanvec,FR,HCV
Haraucourt,FR,HC6
Haraumont,FR,OT7
Harbonnières,FR,RBO
Harcanville,FR,ZDM
Harcy,FR,HCY
Hardecourt-aux-Bois,FR,HXB
Hardelot-Plage,FR,HDP
Hardifort,FR,ZDR
Hardinghen,FR,HAR
Hardivillers,FR,HDV
Hardricourt,FR,Y78
Harfleur,FR,HRF
Hargarten-aux-Mines,FR,HGM
Hargicourt,FR,HGO
Harly,FR,HA8
Harnes,FR,HRN
Hartzviller,FR,H57
Hary,FR,HRJ
Hasnon,FR,HAS
Hasparren,FR,5AP
Hatrize,FR,HTZ
Hatten,FR,ZDV
Hattencourt,FR,HTO
Hattenville,FR,T6V
Hattigny,FR,HTG
Hattmatt,FR,HMA
Hattstatt,FR,H68
Haubourdin,FR,HAU
Hauconcourt,FR,HCC
Haucourt-Moulaine,FR,6FM
Haulchin,FR,HA4
Haussignémont,FR,QWS
Haussimont,FR,HSS
Hautecourt-Romanèche,FR,HRO
Haute-Goulaine,FR,H4G
Hauterive,FR,HUV
Hauterive,FR,H89
Hauterives,FR,HHA
Haute-Rivoire,FR,HRR
Hauteroche,FR,HH4
Haute-Vigneulles,FR,H2V
Hauteville-Lompnes,FR,H8L
Hauteville-sur-Fier,FR,HS5
Haut-Mauco,FR,HM2
Hautmont,FR,HMT
Hautot-sur-Mer,FR,HMR
Hautvillers,FR,HV2
Haux,FR,HAX
Havange,FR,HAV
Havelu,FR,HVJ
Havrincourt,FR,HV3
Hayange,FR,HYA
Haybes,FR,HYB
Hazebrouck,FR,HZB
Hecken,FR,HKN
Hecmanville,FR,HEC
Hégenheim,FR,HHM
Heiligenberg,FR,HGG
Heiligenstein,FR,HS3
Heillecourt,FR,ZEE
Heiltz-le-Hutier,FR,ZZX
Heimersdorf,FR,HMD
Heimsbrunn,FR,HEI
Hellemmes-Lille,FR,HEL
Hem,FR,HEM
Héming,FR,HM9
Hémonstoir,FR,C4M
Hénanbihen,FR,HHN
Hénansal,FR,HNS
Hendaye,FR,HEN
Hénin-Beaumont,FR,HEB
Hennebont,FR,HET
Hennecourt,FR,HCU
Hénonville,FR,HNV
Henrichemont,FR,HQR
Henriville,FR,HEV
Henvic,FR,HVC
Herbeys,FR,ERB
Herbignac,FR,HBC
Herbitzheim,FR,ZDN
Herblay,FR,HRB
Herchies,FR,HCS
Hérépian,FR,IS7
Héric,FR,HRC
Héricourt,FR,HCT
Héricourt-sur-Thérain,FR,HHR
Hérimoncourt,FR,HCO
Hérin,FR,H3R
Hérisson,FR,HO3
Herlies,FR,H4R
Herlin-le-Sec,FR,HSC
Herm,FR,HCM
Hermanville-sur-Mer,FR,HVU
Hermes,FR,HRM
Hermies,FR,HMS
Hermillon,FR,HMN
Hermival-les-Vaux,FR,HL3
Hermonville,FR,QLJ
Hérouville,FR,HER
Hérouville-Saint-Clair,FR,HRV
Herpont,FR,HMF
Herqueville,FR,HRQ
Herrlisheim,FR,HRZ
Herrlisheim-près-Colmar,FR,EIM
Herserange,FR,HHG
Hersin-Coupigny,FR,QHG
Héry,FR,HRY
Héry-sur-Ugines,FR,HSU
Herzeele,FR,HEE
Hescamps-Saint-Clair,FR,HTC
Hesdin,FR,HES
Hésingue,FR,HEX
Hesmond,FR,H3S
Hettange-Grande,FR,HTA
Heudebouville,FR,HBV
Heudicourt,FR,HDC
Heurteauville,FR,HUR
Heyrieux,FR,HRX
Hières-sur-Amby,FR,HSB
Hierges,FR,HGS
Hillion,FR,HLN
Hilsenheim,FR,H3L
Hindisheim,FR,HM6
Hinx,FR,HIX
Hipsheim,FR,HIP
Hirsingue,FR,HIZ
Hirson,FR,HIR
Hirtzbach,FR,HZH
Hitte,FR,HTE
Hnheim,FR,HOH
Hochfelden,FR,HFN
Hodeng-au-Bosc,FR,HGU
Hoffen,FR,HFE
Hohwarth,FR,H67
Holacourt,FR,HLR
Holnon,FR,HOL
Holque,FR,HLQ
Holtzheim,FR,HTH
Holtzwihr,FR,HZR
Hombleux,FR,7EM
Homblières,FR,4EA
Hombourg,FR,HOG
Hombourg-Bas,FR,M8D
Hombourg-Budange,FR,HBD
Homécourt,FR,HMU
Hommes,FR,HS4
Homps,FR,RFA
Homps,FR,HCD
Hondouville,FR,HVL
Hondschoote,FR,HOS
Honfleur,FR,HON
Honguemare-Guenouville,FR,HN7
Honnechy,FR,HKQ
Horbourg-Wihr,FR,HOW
Hordain,FR,JKI
Hortes,FR,HRS
Hossegor,FR,HSG
Hostun,FR,H4N
Houchin,FR,U5H
Houdain,FR,X6B
Houdan,FR,HOD
Houdemont,FR,ZDQ
Houilles,FR,HLE
Houlbec-Cocherel,FR,HCH
Houlette,FR,HU8
Houlgate,FR,HLT
Houlle,FR,H3O
Houplin-Ancoisne,FR,HOA
Houplines,FR,HLS
Houppeville,FR,H4S
Hourcade,FR,HOU
Houssen,FR,YHT
Housseras,FR,VZH
Houville-en-Vexin,FR,HVX
Houville-la-Branche,FR,HL8
Hoymille,FR,HOM
Hrdt,FR,HOE
Huberville,FR,GTH
Huby-Saint-Leu,FR,BY8
Huisseau-sur-Cosson,FR,HUI
Hulluch,FR,HUC
Hultehouse,FR,HUL
Humbligny,FR,HUB
Humes-Jorquenay,FR,HJQ
Humières,FR,HUM
Hunawihr,FR,YHA
Hundling,FR,HLI
Huningue,FR,HUN
Hunspach,FR,HAC
Hurtigheim,FR,HGH
Husseren-les-Châteaux,FR,HLC
Husseren-Wesserling,FR,WWG
Huttenheim,FR,HTN
Hyères,FR,HYR
Hymont,FR,HYT
Ibos,FR,IBS
Ichtratzheim,FR,IZ6
Idron,FR,8PA
Idron-Ousse-Sendets,FR,IDR
Iffendic,FR,IFF
Ifs,FR,IFS
Igé,FR,IYE
Igé,FR,IGE
Igney,FR,IXY
Igny,FR,YGI
Igny-Comblizy,FR,M5I
Igon,FR,9GO
Igornay,FR,IOY
Igoville,FR,IGV
Iguerande,FR,IIG
Illange,FR,LJG
Illats,FR,IAA
Ille-sur-Têt,FR,2LT
Illeville-sur-Montfort,FR,IMF
Illfurth,FR,IUH
Illhaeusern,FR,LH5
Illiers-Combray,FR,ILC
Illkirch-Graffenstaden,FR,IKG
Illoud,FR,ILD
Illzach,FR,ILZ
Imbsheim,FR,IBH
Imling,FR,IML
Imphy,FR,IPH
Incarville,FR,ICV
Inchy-en-Artois,FR,IEA
Ingersheim,FR,DDI
Inglange,FR,GL6
Ingolsheim,FR,IHM
Ingouville,FR,I76
Ingrandes,FR,IGD
Ingrandes,FR,IGS
Ingrandes,FR,IGZ
Ingrandes-de-Touraine,FR,IIT
Ingré,FR,ING
Ingwiller,FR,INW
Inzinzac-Lochrist,FR,INL
Ippécourt,FR,IPO
Ippling,FR,IPG
Irai,FR,IRA
Irais,FR,I79
Irancy,FR,YOO
Iré-le-Sec,FR,ISC
Irigny,FR,IRI
Irodouer,FR,D8I
Irouléguy,FR,IRG
Irvillac,FR,IRZ
Isbergues,FR,ISE
Isigny-le-Buat,FR,IBU
Isigny-sur-Mer,FR,ISM
Isle,FR,XLI
Isle-Aubigny,FR,UB8
Isle-Saint-Georges,FR,ISG
Isles-les-Meldeuses,FR,IMS
Isles-sur-Suippe,FR,IUE
Isneauville,FR,ISN
Isola,FR,ISA
Ispagnac,FR,IPC
Ispoure,FR,OOP
Isques,FR,QPC
Issac,FR,IS2
Issé,FR,ISX
Issendolus,FR,IDS
Issenheim,FR,ISH
Issigeac,FR,IGC
Issoire,FR,ISS
Issou,FR,IOU
Issoudun,FR,ISD
Is-sur-Tille,FR,ISI
Issy-les-Moulineaux,FR,ILM
Istres,FR,IST
Itancourt,FR,ITC
Iteuil,FR,ITU
Ittenheim,FR,IT2
Itterswiller,FR,ITW
Itxassou,FR,ITX
Iville,FR,IE3
Ivoy-le-Pré,FR,VY8
Ivry-en-Montagne,FR,IME
Ivry-la-Bataille,FR,ILB
Ivry-le-Temple,FR,IVP
Ivry-sur-Seine,FR,IVS
Iwuy,FR,NOD
Izaourt,FR,IZT
Izeaux,FR,5FS
Izel-lès-Équerchin,FR,IZC
Izernore,FR,IZR
Izeron,FR,IZF
Izeste,FR,IZS
Izeure,FR,IZU
Izier,FR,I6R
Izon,FR,IZO
Jabreilles-les-Bordes,FR,7JJ
Jacob-Bellecombette,FR,JB4
Jacou,FR,MH3
Jaillans,FR,DRO
Jallais,FR,JLA
Jalognes,FR,JLE
Jâlons,FR,9NE
Jambles,FR,JES
Jandun,FR,ZJP
Janneyrias,FR,ZEH
Janville,FR,JNV
Janvry,FR,JRY
Janzé,FR,JAN
Jarcieu,FR,JQI
Jardres,FR,JDR
Jargeau,FR,JGU
Jarnac,FR,JAR
Jarnac-Champagne,FR,JRN
Jarnages,FR,JNS
Jarnioux,FR,OUX
Jarny,FR,JAY
Jarrie,FR,JRR
Jarrier,FR,JRI
Jarville-la-Malgrange,FR,VJL
Jarzé,FR,RJZ
Jassans-Riottier,FR,JSR
Jatxou,FR,JX3
Jau-Dignac-et-Loirac,FR,JDL
Jaujac,FR,JJC
Jauldes,FR,JLD
Jaunay-Clan,FR,JNC
Jaux,FR,JUX
Javené,FR,JVK
Javerlhac-et-la-Chapelle-Saint-Robert,FR,JVC
Javernant,FR,JVN
Javrezac,FR,JAV
Javron-les-Chapelles,FR,JVR
Jaxu,FR,AXU
Jayat,FR,JAT
Jeanménil,FR,JME
Jebsheim,FR,JEB
Jegun,FR,JGA
Jenlain,FR,N59
Jeugny,FR,JGY
Jeu-les-Bois,FR,5EN
Jeumont,FR,JEU
Joigny,FR,UXE
Joigny-sur-Meuse,FR,JMZ
Joinville,FR,JOI
Joinville-le-Pont,FR,JO5
Jonage,FR,OJE
Jonchery-sur-Vesle,FR,JYV
Jongieux,FR,S73
Jonquerettes,FR,TTJ
Jonquery,FR,JQY
Jonquières,FR,QUQ
Jonquières,FR,JQR
Jonquières,FR,JOV
Jonquières-Saint-Vincent,FR,JOJ
Jons,FR,JOS
Jonzac,FR,JNZ
Josnes,FR,JON
Josse,FR,4JS
Josselin,FR,JSN
Jossigny,FR,JJG
Jouarre,FR,JUU
Jouars-Pontchartrain,FR,JPO
Joucas,FR,ULJ
Joué-du-Bois,FR,JDB
Joué-l'Abbé,FR,JBB
Joué-lès-Tours,FR,JTS
Joué-sur-Erdre,FR,JSE
Jouet-sur-l'Aubois,FR,JLQ
Jouey,FR,JOY
Jouillat,FR,JO2
Jouques,FR,QUU
Journans,FR,RUJ
Joussé,FR,JSS
Jouy-aux-Arches,FR,JAA
Jouy-en-Josas,FR,JYJ
Jouy-en-Pithiverais,FR,JOP
Jouy-le-Châtel,FR,JCT
Jouy-le-Moutier,FR,JLM
Jouy-lès-Reims,FR,YUO
Jouy-sur-Morin,FR,JCM
Joze,FR,ZKF
Juan-les-Pins,FR,JLP
Jublains,FR,JBS
Juf,FR,JUF
Jugazan,FR,ZNJ
Jugon-les-Lacs,FR,JOL
Juigné-Bené,FR,JNB
Juigné-des-Moutiers,FR,JDM
Juigné-sur-Loire,FR,GIU
Juillac,FR,CCJ
Juillac-le-Coq,FR,JCQ
Juillan,FR,JIA
Juilly,FR,JLY
Jujurieux,FR,JJX
Juliénas,FR,JLN
Julienne,FR,JNE
Jullié,FR,JUJ
Jully-lès-Buxy,FR,JLX
Jully-sur-Sarce,FR,JSC
Jumeauville,FR,UAJ
Jumièges,FR,JUM
Jumilhac-le-Grand,FR,JUH
Junas,FR,SAJ
Junay,FR,YAN
Juniville,FR,J5V
Jurançon,FR,JCN
Jussarupt,FR,JSP
Jussat,FR,JUT
Jussey,FR,JUS
Jussy,FR,JSY
Jussy,FR,J89
Jutigny,FR,ZAQ
Juvaincourt,FR,JU7
Juvignac,FR,JVI
Juvigny,FR,JVG
Juvigny-le-Tertre,FR,JYT
Juvigny-sous-Andaine,FR,JIE
Juvigny-sur-Orne,FR,JJY
Juvisy-sur-Orge,FR,JUV
Juziers,FR,JZR
Katzenthal,FR,ZTK
Kaysersberg,FR,KBG
Kédange-sur-Canner,FR,KCR
Kembs,FR,KEM
Kergrist,FR,2NM
Kergrist-Moëlou,FR,BH7
Kerien,FR,IKN
Kernascléden,FR,K56
Kersaint-Plabennec,FR,KER
Kervignac,FR,KC2
Keskastel,FR,KKS
Kientzheim,FR,KIE
Killem,FR,KNO
Kilstett,FR,KLS
Kingersheim,FR,KHM
Kintzheim,FR,KZH
Kirchheim,FR,KIR
Kirrwiller,FR,KWL
Knigsmacker,FR,KGK
Knutange,FR,KNT
Kogenheim,FR,KGH
Kourou = GF QKR,FR,
Krafft,FR,KRA
Krautwiller,FR,KTW
Kriegsheim,FR,KGM
Kunheim,FR,KUN
Kuntzig,FR,KZG
La Bachellerie,FR,ABH
La Balme-de-Sillingy,FR,LBA
La Balme-de-Thuy,FR,WZS
La Barbotière,FR,BR5
La Barre,FR,LZJ
La Barre-de-Monts,FR,LDM
La Barre-de-Semilly,FR,DBM
La Bassée,FR,LBD
La Bastide,FR,LBS
la Bastide/Bordeaux,FR,BTD
La Bastide-d'Engras,FR,BE3
La Bastide-des-Jourdans,FR,B8J
La Bastide-Puylaurent,FR,LDY
La Bastide-sur-l'Hers,FR,TUH
La Bastidonne,FR,VXY
La Bâthie,FR,LAB
La Bâtie-Montsaléon,FR,IGR
La Bâtie-Neuve,FR,LTV
La Bâtie-Rolland,FR,BR3
La Baule,FR,LBY
La Baule-Escoublac,FR,OBC
La Baume-de-Transit,FR,BT3
La Baume-d'Hostun,FR,BDH
La Bazoche-Gouet,FR,LZG
La Bazoge,FR,ZOE
La Bazouge-du-Désert,FR,QDB
La Beaume,FR,ABE
La Beaumette,FR,BM3
La Bernardière,FR,BD7
La Bernerie-en-Retz,FR,NRZ
La Biolle,FR,BIK
La Blanchardière,FR,L9B
La Bocca,FR,LBO
La Bohalle,FR,LBH
La Boisse,FR,OIE
La Boissière,FR,BS4
La Boissière-des-Landes,FR,BD3
La Boissière-en-Gâtine,FR,2BG
La Bonneville,FR,ONN
La Bonneville-sur-Iton,FR,OVO
La Bouëxière,FR,V9N
La Bouille,FR,OLL
La Boulaye,FR,6SL
La Bourboule,FR,BBL
La Boussac,FR,B2B
La Brède,FR,LBE
La Breille-les-Pins,FR,L4B
La Bresse,FR,BBS
La Bretonnière,FR,LT5
La Bridoire,FR,LID
La Brigue,FR,IGU
La Brillanne,FR,LBZ
La Brosse,FR,LRK
La Bruère-sur-Loir,FR,LB2
La Bruffière,FR,LBF
La Bruguière,FR,LBU
La Buisse,FR,LBX
La Buissière,FR,8MB
La Bussière,FR,USI
La Bussière-sur-Ouche,FR,BQH
La Cabanasse,FR,CB6
La Cadière-d'Azur,FR,DZU
La Caillère-Saint-Hilaire,FR,CEH
La Calmette,FR,CAJ
La Canourgue,FR,LAZ
La Capelle,FR,4LC
La Capelle-et-Masmolène,FR,8CM
La Caunette,FR,CUW
La Cavalerie,FR,CVP
La Celle,FR,CE4
La Celle-Condé,FR,AKD
La Celle-en-Morvan,FR,QOR
La Celle-Saint-Cloud,FR,EAC
La Celle-sous-Gouzon,FR,ZN7
La Celle-sur-Morin,FR,M5C
La Celle-sur-Nièvre,FR,A4U
La Cerlangue,FR,CL2
La Chaise-Dieu,FR,LHD
La Chaize-Giraud,FR,LHZ
La Chaize-le-Vicomte,FR,HVM
La Chambre,FR,LCB
La Chapelle,FR,M2S
la Chapelle,FR,LCH
La Chapelle-Achard,FR,PCD
La Chapelle-aux-Chasses,FR,XS8
La Chapelle-Basse-Mer,FR,CBM
La Chapelle-Biche,FR,CPB
La Chapelle-Caro,FR,XLO
La Chapelle-d'Aligné,FR,S72
La Chapelle-d'Andaine,FR,EDA
La Chapelle-d'Armentières,FR,LCD
La Chapelle-de-Guinchay,FR,LCY
La Chapelle-des-Fougeretz,FR,CFZ
La Chapelle-des-Pots,FR,XCP
La Chapelle-devant-Bruyères,FR,LDD
La Chapelle-du-Bois,FR,HPB
La Chapelle-du-Bois-des-Faulx,FR,PQF
La Chapelle-du-Lou,FR,CL9
La Chapelle-en-Serval,FR,LCS
La Chapelle-Erbrée,FR,ER6
La Chapelle-Faucher,FR,LLF
La Chapelle-Gaceline,FR,HHP
La Chapelle-Gauthier,FR,2DP
La Chapelle-Geneste,FR,C6G
La Chapelle-Glain,FR,7GN
La Chapelle-Heulin,FR,LHE
La Chapelle-Hullin,FR,HHU
La Chapelle-Janson,FR,JPS
La Chapelle-la-Reine,FR,HPR
La Chapelle-Largeau,FR,2LC
La Chapelle-Lasson,FR,7CP
La Chapelle-Launay,FR,XCD
La Chapelle-Moche,FR,L2C
La Chapelle-Montbrandeix,FR,CM9
La Chapelle-Monthodon,FR,CM2
La Chapelle-Montlinard,FR,L8C
La Chapelle-Montreuil,FR,CMO
La Chapelle-Onzerain,FR,ZP8
La Chapelle-Rablais,FR,L56
La Chapelle-Rambaud,FR,R6C
La Chapelle-Rousselin,FR,MQ4
La Chapelle-Saint-Aubin,FR,CSU
La Chapelle-Saint-Florent,FR,C2F
La Chapelle-Saint-Laud,FR,323
La Chapelle-Saint-Laurent,FR,L3C
La Chapelle-Saint-Luc,FR,LSL
La Chapelle-Saint-Martin,FR,CTM
La Chapelle-Saint-Mesmin,FR,LCM
La Chapelle-Saint-Ouen,FR,8LA
La Chapelle-Saint-Sauveur,FR,CS2
La Chapelle-Saint-Ursin,FR,LAP
La Chapelle-sous-Brancion,FR,S7L
La Chapelle-sur-Crécy,FR,CP4
La Chapelle-sur-Erdre,FR,LCK
La Chapelle-sur-Furieuse,FR,FRW
La Chapelle-sur-Loire,FR,LCP
La Chapelle-Thireuil,FR,A8H
La Chapelle-Vaupelteigne,FR,HPV
La Chapelle-Veille-Foret,FR,PVF
La Chapelle-Villars,FR,T4T
La Chapelotte,FR,AP5
La Charité-sur-Loire,FR,LSI
La Chartre-sur-le-Loir,FR,CL4
La Châtaigneraie,FR,LCE
La Châtre,FR,AHR
La Châtre-Langlin,FR,234
La Chaussaire,FR,HUU
La Chaussée-d'Ivry,FR,CSW
La Chaussée-Saint-Victor,FR,LSV
La Chaussée-sur-Marne,FR,CMZ
La Chevrolière,FR,LHV
La Chèze,FR,L5C
La Ciotat,FR,LCT
La Clayette,FR,LCA
La Cluse,FR,C7U
La Cluse-et-Mijoux,FR,L7X
La Colle-sur-Loup,FR,LCL
La Commune,FR,LKN
La Comté,FR,L6O
La Copechagnière,FR,PCG
La Coquille,FR,LCQ
La Cote,FR,CTZ
La Côte-Saint-André,FR,L9S
La Couarde-sur-Mer,FR,RDM
La Coudre,FR,LQC
La Courneuve,FR,LCV
La Couronne,FR,LUO
La Courtine,FR,LCO
La Couture,FR,3LC
La Crau,FR,LCZ
La Crèche,FR,LAH
